02:25:50,14608.6
02:26:50,14608.6
02:27:50,14608.6
02:28:50,14608.6
02:29:51,14608.6
02:30:51,14608.6
02:31:51,14608.6
02:32:51,14608.6
02:33:51,14608.6
02:34:52,14608.6
02:35:52,14608.6
02:36:52,14608.6
02:37:52,14608.7
02:38:52,14608.7
02:39:53,14608.7
02:40:53,14608.7
02:41:53,14608.7
02:42:53,14608.7
02:43:53,14608.7
02:44:53,14608.7
02:45:54,14608.7
02:46:54,14608.7
02:47:54,14608.7
02:48:54,14608.7
02:49:54,14608.7
02:50:55,14608.7
02:51:55,14608.7
02:52:55,14608.8
02:53:55,14608.8
02:54:55,14608.8
02:55:56,14608.8
02:56:56,14608.8
02:57:56,14608.8
02:58:56,14608.8
02:59:56,14608.8
03:00:56,14608.8
03:01:57,14608.8
03:02:57,14608.8
03:03:57,14608.9
03:04:57,14608.9
03:05:57,14608.9
03:06:58,14608.9
03:07:58,14608.9
03:08:58,14608.9
03:09:58,14608.9
03:10:58,14608.9
03:11:59,14608.9
03:12:59,14608.9
03:13:59,14608.9
03:14:59,14608.9
03:15:59,14608.9
03:17:00,14608.9
03:18:00,14609
03:19:00,14609
03:20:00,14609
03:21:00,14609
03:22:00,14609
03:23:01,14609
03:24:01,14609
03:25:01,14609
03:26:01,14609
03:27:01,14609
03:28:02,14609
03:29:02,14609
03:30:02,14609
03:31:02,14609
03:32:02,14609
03:33:03,14609.1
03:34:03,14609.1
03:35:03,14609.1
03:36:03,14609.1
03:37:03,14609.1
03:38:04,14609.1
03:39:04,14609.1
03:40:04,14609.1
03:41:04,14609.1
03:42:04,14609.1
03:43:05,14609.1
03:44:05,14609.2
03:45:05,14609.2
03:46:05,14609.2
03:47:05,14609.2
03:48:05,14609.2
03:49:06,14609.2
03:50:06,14609.2
03:51:06,14609.2
03:52:06,14609.2
03:53:06,14609.2
03:54:07,14609.2
03:55:07,14609.2
03:56:07,14609.2
03:57:07,14609.2
03:58:07,14609.2
03:59:08,14609.2
04:00:08,14609.2
04:01:08,14609.3
04:02:08,14609.3
04:03:08,14609.3
04:04:09,14609.3
04:05:09,14609.3
04:06:09,14609.3
04:07:09,14609.3
04:08:09,14609.3
04:09:09,14609.3
04:10:10,14609.3
04:11:10,14609.3
04:12:10,14609.3
04:13:10,14609.4
04:14:10,14609.4
04:15:11,14609.4
04:16:11,14609.4
04:17:11,14609.4
04:18:11,14609.4
04:19:11,14609.4
04:20:12,14609.4
04:21:12,14609.4
04:22:12,14609.4
04:23:12,14609.4
04:24:12,14609.4
04:25:12,14609.5
04:26:13,14609.5
04:27:13,14609.5
04:28:13,14609.5
04:29:13,14609.5
04:30:13,14609.5
04:31:14,14609.5
04:32:14,14609.5
04:33:14,14609.5
04:34:14,14609.5
04:35:14,14609.5
04:36:15,14609.5
04:37:15,14609.5
04:38:15,14609.5
04:39:15,14609.6
04:40:15,14609.6
04:41:16,14609.6
04:42:16,14609.6
04:43:16,14609.6
04:44:16,14609.6
04:45:16,14609.6
04:46:16,14609.6
04:47:17,14609.6
04:48:17,14609.6
04:49:17,14609.6
04:50:17,14609.6
04:51:17,14609.6
04:52:18,14609.6
04:53:18,14609.7
04:54:18,14609.7
04:55:18,14609.7
04:56:18,14609.7
04:57:19,14609.7
04:58:19,14609.7
04:59:19,14609.7
05:00:19,14609.7
05:01:19,14609.7
05:02:20,14609.7
05:03:20,14609.7
05:04:20,14609.8
05:05:20,14609.8
05:06:20,14609.8
05:07:20,14609.8
05:08:21,14609.8
05:09:21,14609.8
05:10:21,14609.8
05:11:21,14609.8
05:12:21,14609.8
05:13:22,14609.8
05:14:22,14609.8
05:15:22,14609.8
05:16:22,14609.8
05:17:22,14609.9
05:18:23,14609.9
05:19:23,14609.9
05:20:23,14609.9
05:21:23,14609.9
05:22:23,14609.9
05:23:23,14609.9
05:24:24,14609.9
05:25:24,14609.9
05:26:24,14609.9
05:27:24,14609.9
05:28:24,14609.9
05:29:25,14609.9
05:30:25,14609.9
05:31:25,14609.9
05:32:25,14609.9
05:33:25,14610
05:34:26,14610
05:35:26,14610
05:36:26,14610
05:37:26,14610
05:38:26,14610
05:39:27,14610
05:40:27,14610
05:41:27,14610
05:42:27,14610
05:43:27,14610
05:44:27,14610.1
05:45:28,14610.1
05:46:28,14610.1
05:47:28,14610.1
05:48:28,14610.1
05:49:28,14610.1
05:50:29,14610.1
05:51:29,14610.1
05:52:29,14610.1
05:53:29,14610.1
05:54:29,14610.1
05:55:30,14610.1
05:56:30,14610.2
05:57:30,14610.3
05:58:31,14610.3
05:59:31,14610.3
06:00:31,14610.4
06:01:32,14610.4
06:02:32,14610.5
06:03:33,14610.6
06:04:34,14610.7
06:05:34,14610.7
06:06:35,14610.8
06:07:36,14610.8
06:08:36,14610.8
06:09:36,14610.8
06:10:36,14610.8
06:11:37,14610.8
06:12:37,14610.8
06:13:37,14610.9
06:14:37,14610.9
06:15:37,14611
06:16:38,14611
06:17:38,14611
06:18:38,14611.5
